16,-13
15,-8
18,-9
17,-8
18,-12
17,-9
14,-14
16,-9
17,-9
15,-10
19,-11
13,-7
17,-9
15,-11
18,-12
16,-11
15,-11
17,-10
16,-8
16,-9
19,-11
17,-7
15,-10
14,-8
15,-10
17,-11
12,-9
18,-10
18,-12
17,-10
13,-11
16,-12
16,-9
13,-7
14,-10
17,-11
18,-7
15,-9
13,-9
18,-8
17,-9
17,-9
15,-8
15,-10
16,-13
16,-11
18,-14
15,-10
17,-12
17,-9
15,-10
13,-11
19,-7
13,-9
15,-9
14,-11
14,-9
15,-14
14,-9
15,-10
17,-10
17,-10
16,-10
17,-8
16,-9
18,-9
19,-10
14,-8
16,-12
15,-13
14,-8
16,-9
15,-11
16,-12
19,-11
15,-12
15,-11
14,-11
15,-12
14,-11
15,-12
16,-10
16,-9
14,-14
16,-13
14,-10
13,-11
14,-12
17,-13
15,-10
15,-12
16,-9
18,-10
16,-13
18,-11
12,-11
15,-10
15,-11
17,-13
13,-11
16,-10
17,-7
17,-9
15,-11
17,-10
16,-11
17,-11
16,-10
16,-11
16,-9
16,-11
18,-10
14,-10
18,-10
17,-10
18,-13
15,-9
16,-10
15,-10
12,-10
14,-9
13,-11
15,-8
16,-10
17,-10
14,-12
19,-11
15,-9
18,-9
16,-11
14,-8
17,-12
15,-11
13,-8
16,-10
16,-10
14,-10
14,-11
13,-11
15,-9
20,-10
15,-11
15,-9
14,-11
13,-10
16,-9
15,-11
13,-11
14,-12
14,-14
15,-9
14,-8
15,-10
15,-10
14,-11
13,-11
15,-9
16,-10
17,-10
15,-10
18,-12
18,-10
13,-11
16,-9
18,-9
13,-12
15,-9
16,-11
14,-8
17,-12
15,-12
15,-11
15,-10
13,-10
15,-9
17,-11
16,-11
15,-9
15,-10
14,-12
14,-8
20,-10
16,-9
15,-9
13,-10
19,-8
17,-10
15,-8
11,-10
15,-7
15,-9
14,-13
16,-8
17,-11
15,-12
16,-11
15,-7
15,-12
15,-14
14,-11
15,-13
13,-10
18,-8
14,-10
14,-12
14,-10
16,-11
12,-9
14,-10
17,-13
14,-10
15,-10
17,-12
16,-8
14,-7
14,-11
15,-9
16,-11
13,-9
15,-8
17,-11
15,-13
17,-10
16,-8
15,-12
16,-10
15,-11
12,-11
16,-11
16,-11
16,-9
16,-10
16,-8
17,-13
15,-10
15,-9
18,-13
22,-9
18,-11
12,-11
15,-9
15,-10
17,-9
14,-11
18,-8
16,-11
16,-10
15,-10
14,-11
16,-10
13,-10
14,-8
15,-12
17,-12
15,-9
18,-11
16,-9
15,-10
13,-7
15,-15
15,-12
13,-9
15,-12
15,-11
16,-10
13,-9
15,-10
14,-12
18,-12
15,-7
16,-10
15,-10
16,-10
14,-7
16,-11
13,-12
17,-8
15,-7
14,-11
14,-11
15,-10
15,-7
13,-12
16,-9
16,-11
15,-7
13,-10
12,-11
14,-11
16,-8
14,-10
17,-8
17,-10
15,-9
15,-8
15,-10
15,-10
13,-12
16,-10
15,-11
14,-13
15,-11
15,-10
17,-12
15,-10
13,-11
17,-9
18,-11
17,-10
15,-9
15,-11
17,-9
15,-11
17,-11
16,-11
17,-9
15,-11
14,-12
17,-9
17,-11
17,-8
12,-9
15,-9
13,-10
16,-10
13,-11
16,-10
18,-12
17,-8
13,-9
16,-9
16,-11
11,-9
14,-12
14,-9
14,-11
12,-12
13,-13
14,-13
16,-9
13,-11
15,-12
19,-10
14,-9
17,-13
15,-8
13,-9
13,-10
14,-12
13,-9
13,-11
14,-11
18,-11
18,-12
13,-11
13,-10
16,-10
14,-10
18,-9
15,-10
15,-12
16,-9
15,-9
15,-10
14,-13
16,-13
